3150,094037,AMIK Parnaraya Manado,Prov. Sulawesi Utara,Swasta,Aktif,23,47,1 : 2,23,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDA4RDY5MjMtMkM0RC00QTM5LUI5NUMtQzA2MUE2MTFCNUIz
3151,094038,Akademi Teknologi Industri Dewantara Palopo,Prov. Sulawesi Selatan,Swasta,Aktif,3,0,1 : 0,3,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/M0RDQzA3NkQtMjVCQi00QTJFLTg5RDUtQ0ZEMjZEODhEQTZD
3152,094040,Akademi Ketalak Pelayaran Niagakeplb Kendari,Prov. Sulawesi Tenggara,Swasta,Aktif,11,0,1 : 0,11,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTk5OTY5QjgtQkE3Qy00RTBGLTk2RDctNDUzNTAwMUYyOEI5
3153,094041,AMIK Lamappapoleonro Soppeng,Prov. Sulawesi Selatan,Swasta,Aktif,11,81,1 : 7.4,11,161,1 : 14.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/M0Y1MjZCMzQtRTY5OC00QjBGLUFGOTgtQkFBRUY4MUI3NzU4
3154,094042,Akademi Bahasa Asing Barakati Kendari,Prov. Sulawesi Tenggara,Swasta,Tutup,11,81,1 : 7.4,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzIyMzczNEMtRkUyRS00QzQ2LUE2MkUtQ0JERjM5QjU3Mjk0
3155,094043,Akademi Analis Kimia Yapika Makassar,Prov. Sulawesi Selatan,Swasta,Tutup,11,81,1 : 7.4,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/M0UwMEZGOTctMTM5MC00MkQ5LUFDOUItQjhCQ0M0RkY3NjNB
3156,094046,Akademi Pertambangan Makassar,Prov. Sulawesi Selatan,Swasta,Tutup,11,81,1 : 7.4,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODJBNDRFODAtNzlFQS00MTlGLUI1QzUtNkJFMDM5MjFGOEI1
3157,094047,AMIK Tomakaka,Prov. Sulawesi Barat,Swasta,Aktif,0,320,1 : 0,0,222,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NkJERjMyNDgtQ0Y0My00MUIxLTlEQzEtMENBNDM5QzY1NzQw
3158,094048,AMIK Mikenium Kolaka,Prov. Sulawesi Tenggara,Swasta,Aktif,9,0,1 : 0,9,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QzEyNDQ5QkUtMEMxQS00QzAxLUI3NEQtNzZBNTQ4MDJCMEE4
3159,094049,Akademi Farmasi Bina Husada Kendari,Prov. Sulawesi Tenggara,Swasta,Alih Bentuk,9,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjE0QkVCMTYtOEZBMi00Rjk2LUIxMTMtRjMxQjQ3RDM0MjM4
3160,094050,Akademi Keperawatan Yapenas 21 Maros,Prov. Sulawesi Selatan,Swasta,Aktif,21,45,1 : 2.1,21,21,1 : 1,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RTU4NkE1MUItMDM5Ri00MkE5LUE5Q0ItMDJGNzU1Qzg3QjE4
3161,094051,Akademi Kebidanan Salewangan Maros,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,0,0,1 :,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RkYyMTU1RjctNUFFOC00ODYwLUFENTAtOEIxQ0E4NUNBOUU2
3162,094052,Akademi Keperawatan Nusantara Jaya Makassar,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,0,0,1 :,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDQxRjhBNkMtNEJCQi00MTQ2LUEyMzMtNjBBOTFDMjdEMUFE
3163,094053,ASMI Shita Palu,Prov. Sulawesi Tengah,Swasta,Pembinaan,2,0,1 : 0,2,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzUxMEYwRDUtRUNCOS00MkZCLUIyQTUtQTJEQjcxMUUyOTA0
3164,094054,Akademi Komputer Mall Cendikia,Prov. Gorontalo,Swasta,Pembinaan,1,0,1 : 0,1,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RjVGNUY4NEEtNEVDNy00QzczLUFDQjQtQzJGRUU2RDdFMDhF
3165,094055,Akademi Teknik Otomotive Makassar,Prov. Sulawesi Selatan,Swasta,Tutup,1,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDBCMzFBNDgtNjA4Ri00RjJELTg0NEUtOEFENUJFMzEyMENC
3166,094056,AMIK Luwuk Banggai,Prov. Sulawesi Tengah,Swasta,Aktif,25,881,1 : 35.2,25,920,1 : 36.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTNEM0Q3Q0MtMDBDOC00OThGLTkxREYtNzQ5MjBEODAwMEVE
3167,094057,Akademi Keperawatan Baramuli,Prov. Sulawesi Utara,Swasta,Aktif,5,156,1 : 31.2,5,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDgyMkQ4M0EtMzQ4QS00OTgzLTg5NkQtNjAzODM1QUNGOUEy
3168,094058,Akademi Kebidanan Bina Sejahtera,Prov. Sulawesi Selatan,Swasta,Aktif,19,103,1 : 5.4,19,3,1 : 0.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDEyOEE0QzItMUJFNi00MTA0LUI2REYtMTM0RUYwOEU3MEJG
3169,094059,Akademi Keperawatan YPPP Wonomulyo,Prov. Sulawesi Barat,Swasta,Aktif,8,97,1 : 12.1,8,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QUU1MkIyOEUtRjhDRS00QjEwLUIzRjYtM0VENTE3MDY0ODky
3170,094060,Akademi Parawisata Kendari,Prov. Sulawesi Tenggara,Swasta,Tutup,8,97,1 : 12.1,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/REZGODJDQTEtRTQwNy00N0IxLUFFQUQtMTVBODE2MzkzQkND
3171,094061,Akademi Keperawatan Kamanre,Prov. Sulawesi Selatan,Swasta,Aktif,16,42,1 : 2.6,16,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTE0Qzg5RjgtQjBDQy00ODU0LUIzNEItQzFDMTczMjQxQUE1
3172,094062,Akademi Keperawatan Kharisma Gowa Raya,Prov. Sulawesi Selatan,Swasta,Aktif,1,21,1 : 21,1,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODFBN0I2NjgtNjlDRC00NUUwLTk2RkQtNkRFMEU0MENEQjQ5
3173,094063,Akademi Keperawatan Batari Toja,Prov. Sulawesi Selatan,Swasta,Aktif,23,199,1 : 8.7,23,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjZEMDQ4QUQtMjA5MS00NEJBLTlDNUQtNkZBMTA0MkE5RkY4
3174,094064,Akademi Keperawatan Reformasi,Prov. Sulawesi Selatan,Swasta,Aktif,7,25,1 : 3.6,7,4,1 : 0.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODczNzcwRkItNUE4OC00NDJFLUFGMjAtQ0NBMzgxQjNGNjIz
3175,094065,Akademi Kebidanan Sandi Karsa,Prov. Sulawesi Selatan,Swasta,Aktif,41,335,1 : 8.2,41,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDQ1MTYxM0UtNzU4Qy00NzU3LUI5RkYtMzc2MzFDMUVERUFB
3176,094066,Akademi Keperawatan Sandi Karsa,Prov. Sulawesi Selatan,Swasta,Aktif,15,170,1 : 11.3,15,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjFFMTcyNkItQzUyOC00OERBLTkzMTUtRUJFNTcyNDQ2OEQx
3177,094067,Akademi Keperawatan Putra Pertiwi,Prov. Sulawesi Barat,Swasta,Alih Kelola,15,170,1 : 11.3,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTQ0MkQ0N0ItMjgwRi00QTA5LTlBOUQtMDNGMjA1QTJERTM0
3178,094068,Akademi Keperawatan Yapi,Prov. Sulawesi Selatan,Swasta,Aktif,6,31,1 : 5.2,6,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjEyNEVDNTMtMzA1QS00N0I5LUE2QkEtNkIwQTVBODAwQ0E1
3179,094069,Akademi Keperawatan Rantepao,Prov. Sulawesi Selatan,Swasta,Aktif,5,65,1 : 13,5,58,1 : 11.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDExRTA0QUQtOTc4Ri00RTE5LUJFOUUtOEFGODgwRkNBQzAw
3180,094070,Akademi Keperawatan Fatima Mamuju,Prov. Sulawesi Barat,Swasta,Aktif,5,95,1 : 19,5,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/Qzg1NTJBMDYtQjdDMC00NUE5LTlEMzgtMzlBQzMzNTU1NjhC
3181,094071,Akademi Keperawatan Makasar,Prov. Sulawesi Selatan,Swasta,Aktif,21,142,1 : 6.8,21,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjVENDE2MUItRUM4OC00QTU0LTg0Q0ItQzM2QTZFNTY2NjBC
3182,094072,Akademi Kebidanan Muhammadiyah Makassar,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,21,142,1 : 6.8,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0I1NDE0NDktQzNDMy00NDFGLUI0NzAtNzBEMDFDNjYwMkY1
3183,094073,Akademi Kebidanan Palu Sulawesi Tengah,Prov. Sulawesi Tengah,Swasta,Aktif,16,203,1 : 12.7,16,160,1 : 10,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUVBREYxOUEtMTQ2Qi00OEQ4LUEzN0MtMzA5ODI3RThBMTcx
3184,094074,Akademi Keperawatan Al-Hambra Makassar,Prov. Sulawesi Selatan,Swasta,Aktif,6,0,1 : 0,6,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzYzMkZDRUEtMTFEMi00RkU2LThBRjUtRjJFMjJFMjA2M0Iy
3185,094075,Akademi Kebidanan Pelita Ibu Kendari,Prov. Sulawesi Tenggara,Swasta,Aktif,27,83,1 : 3.1,27,72,1 : 2.7,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RjA0RTM0NkMtNDJCMC00MTdELUFDQkYtM0FFRDBFODE0ODI3
3186,094076,Akademi Keperawatan Totabuan Kotamobagu,Prov. Sulawesi Utara,Swasta,Aktif,5,142,1 : 28.4,5,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkE4MDMyNzQtMjQyNS00MTc5LUFDQ0EtNTlBOTJBOTE1MTE1
3187,094077,Akademi Kebidanan Yapma Makassar,Prov. Sulawesi Selatan,Swasta,Aktif,22,156,1 : 7.1,22,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjdDQTYwMjMtODYwQS00OTQxLThEQTgtMUY0QkMxQ0RGQkUx
3188,094078,Akademi Kebidanan Bakti Nusantara Rantepao,Prov. Sulawesi Selatan,Swasta,Aktif,4,63,1 : 15.8,4,47,1 : 11.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzBBRkY2Q0YtOUM0RS00NUM5LTk4NzMtNUU1RUE3RTVENEU0
3189,094079,Akademi Analis Kesehatan Kendari,Prov. Sulawesi Tenggara,Swasta,Alih Bentuk,4,63,1 : 15.8,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NUYxQTgxM0UtNTAxMi00NEUwLUE0QTEtQkVGNkMxNUEyNkVF
3190,094080,Akademi Kebidanan Kamanre Palopo,Prov. Sulawesi Selatan,Swasta,Aktif,27,88,1 : 3.3,27,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUFCNEVENjUtNDI1OS00NTMwLUFDNjgtMTlBRTFEQjU3MjI3
3191,094081,Akademi Kebidanan Syekh Yusuf Gowa,Prov. Sulawesi Selatan,Swasta,Aktif,12,106,1 : 8.8,12,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODFBNTNFMTctQjA1MS00QTI0LUFEMEUtQzBCOTU1RkEyOTA0
3192,094082,Akademi Kebidanan Minasa Upa,Prov. Sulawesi Selatan,Swasta,Aktif,10,85,1 : 8.5,10,77,1 : 7.7,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTU4NEEzOTAtNUE1RS00MzU1LUIzQUItNjU3RjM1M0RCMUYy
3193,094083,Akademi Kebidanan Madani Sinjai,Prov. Sulawesi Selatan,Swasta,Aktif,18,64,1 : 3.6,18,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODAxOTRENUItQTlGQS00NDRBLUJEODAtOTlBMThDMjU2M0I5
3194,094084,Akademi Kebidanan Konawe,Prov. Sulawesi Tenggara,Swasta,Aktif,21,199,1 : 9.5,21,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzM0RkFDMkEtQkNEMS00MzU1LTgwNDgtM0U4QjEwQTZGNDJD
3195,094085,Akademi Kebidanan Muhammadiyah Palopo,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,21,199,1 : 9.5,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTJBOTczMTUtRTlBMS00NjMyLThDMUItNDRGNjdBMTBCQzBC
3196,094086,Akademi Keperawatan Sawerigading Pemda Luwu,Prov. Sulawesi Selatan,Swasta,Aktif,16,253,1 : 15.8,16,218,1 : 13.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjA4MzgxNTUtNEEyMS00QzM1LTgyQjEtNjI2NzA3N0I3OEIy
3197,094090,Akademi Keperawatan Fatima Pare-pare,Prov. Sulawesi Selatan,Swasta,Aktif,15,152,1 : 10.1,15,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RkU5NDU4OTYtNkU1Ni00NjBBLUJEODktNzM2NTBEN0U4MjAw
3198,094091,Akademi Keperawatan Gunung Maria,Prov. Sulawesi Utara,Swasta,Aktif,10,333,1 : 33.3,10,217,1 : 21.7,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzkyQUYxNzgtOTc5RC00MERELUFBNkYtNjUyMjAwRTBCNjQy
3199,094092,Akademi Teknik Elektromedik Muhammadiyah Makassar,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,0,179,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzNCNTkwMEMtMjZBRi00OTNBLThDRkUtODk3OEI4QzA0MzVB
3200,094094,Akademi Farmasi Kebangsaan Makassar,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,0,281,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjU5QTc2NzktRjE1My00RTFCLTgzQkMtQjVDRDM1Mzg1NEFE
3201,094095,AKTEK Radiodiagnostik & Radioterapi Muhammadiyah,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,0,0,1 :,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUNCRDU5NUUtRDk1Qy00NzA5LUE1NkYtQ0VENkZEM0UzRjYw
3202,094096,Akademi Keperawatan Kabupaten Wajo Sulawesi Selatan,Prov. Sulawesi Selatan,Swasta,Tutup,0,0,1 :,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDM1NEJGOEEtOEEwMC00Qzc1LUIxRjktMzZDNkE5MUIwREY3
3203,094097,Akademi Kesehatan Lingkungan Mandala Waluya,Prov. Sulawesi Tenggara,Swasta,Aktif,9,118,1 : 13.1,9,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzVGNUExQTEtMTY2Ny00QTlCLTg0NzYtREUyN0IyQjQ5ODRG
3204,094098,AKPER Putra Pertiwi Watansoppeng,Prov. Sulawesi Selatan,Swasta,Aktif,8,105,1 : 13.1,8,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RTNCN0NFMDEtMDJFOC00RUJBLUE4MDEtNEQxMEYyMEU5N0Y0
3205,094099,Akademi Keperawatan Lapatau Bone,Prov. Sulawesi Selatan,Swasta,Aktif,12,71,1 : 5.9,12,4,1 : 0.3,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkI3OUE0MzYtQTM1Qy00MEZDLUFFNkYtNUMyNURFQzFGQTNF
3206,094100,Akademi Keperawatan Bethesda Tomohon,Prov. Sulawesi Utara,Swasta,Aktif,15,343,1 : 22.9,15,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDZERTRDQzctQkU1RC00NzY0LTkyRjktQjAwRkMwNDREQ0Q3
3207,094101,Akademi Keperawatan PPNI Kendari,Prov. Sulawesi Tenggara,Swasta,Aktif,11,189,1 : 17.2,11,139,1 : 12.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MjNENzFEN0MtMzUzMC00RDYxLTk2ODItRUE4QzUxQ0RFRUY5
3208,094102,Akademi Keperawatan Justitia,Prov. Sulawesi Tengah,Swasta,Aktif,6,35,1 : 5.8,6,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDU2RDExNzAtRDI2Qy00Nzg1LTgxMTgtODAyOEExNEM2MzUy
3209,094103,Akademi Farmasi Medika Nusantara,Prov. Sulawesi Tengah,Swasta,Alih Bentuk,4,92,1 : 23,4,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OERBRkEwMTktOTUxQi00N0MzLUIzMUUtNkQ4QzgwREFFMzkw
3210,094104,Akademi Kebidanan Nusantara Jaya,Prov. Sulawesi Selatan,Swasta,Aktif,15,82,1 : 5.5,15,174,1 : 11.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTI4MTdCODAtRDQ1NC00RTk5LTkyRjEtMjgzNkMzNjUzNUNC
3211,094105,Akademi Kebidanan Batari Toja,Prov. Sulawesi Selatan,Swasta,Aktif,8,175,1 : 21.9,8,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MkNERUE2MjItMkVFQi00MjEwLTg5MzEtRDRBOEJDNzFBMDdD
3212,094106,Akademi Kebidanan Bunda Kotamobagu,Prov. Sulawesi Utara,Swasta,Aktif,16,236,1 : 14.8,16,185,1 : 11.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTJENUQ1QTYtQjlGRC00RjlFLUEzNzgtRjYwQzFDMEY5RENE
3213,094107,Akademi Kebidanan Lapatau Bone,Prov. Sulawesi Selatan,Swasta,Aktif,8,72,1 : 9,8,52,1 : 6.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUIxOTE2QTctNkRBQS00MzkwLUJCQjctMkFBMjc4NTQzQTkw
3214,094108,Akademi Kesehatan Gigi Kendari,Prov. Sulawesi Tenggara,Swasta,Alih Bentuk,8,72,1 : 9,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NURCODI0QkUtREYyNS00MjQ2LUIzNkYtMDBGRTZFM0UzOTA0
3215,094109,Akademi Kebidanan Persada Wajo,Prov. Sulawesi Selatan,Swasta,Aktif,6,0,1 : 0,6,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTJBMTIyN0EtOUU1QS00RkZGLUEwOEEtMkJGRTFBQzFEMTU0
3216,094110,Akademi Analis Kesehatan Muhammadiyah Makassar,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,6,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUNBNzQyREYtRTE1Ni00NTgwLTkwQjMtODU2MzMyNThBNDY2
3217,094111,Akademi Kebidanan Bina Sehat Nusantara,Prov. Sulawesi Selatan,Swasta,Aktif,16,104,1 : 6.5,16,85,1 : 5.3,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NkQ2NzA1QjMtODk0Ri00OTFBLUFCRkMtQUE0N0NFMTQ4MEZF
3218,094112,Akademi Kebidanan Andi Makkasau,Prov. Sulawesi Selatan,Swasta,Aktif,11,127,1 : 11.5,11,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTI0Mjk0MTYtMEY2QS00ODc4LTg5RTQtMzgzMDlENzUyRUZG
3219,094113,Akademi Farmasi Sandi Karsa,Prov. Sulawesi Selatan,Swasta,Aktif,14,311,1 : 22.2,14,221,1 : 15.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjQ3MzA5MkMtRjdDMC00OTUzLUJCNjgtODBCRkZGRUJCM0E2
3220,094114,Akademi Kesehatan Lingkungan Muhammadiyah Makassar,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,14,311,1 : 22.2,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OURGODI3NjQtNkU2Ni00MkQ5LTk3QzgtNEZFQ0RBQzc4MkI4
3221,094115,Akademi Kebidanan Dian Harapan,Prov. Sulawesi Barat,Swasta,Aktif,3,37,1 : 12.3,3,27,1 : 9,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjlCOUQ4QzUtOEMzNC00MEMyLTkzNUEtQjBERTdCNjk3RTU3
3222,094116,Akademi Kebidanan Inau,Prov. Sulawesi Selatan,Swasta,Aktif,6,1,1 : 0.2,6,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkZEQjZGNjQtMTVFNC00REJFLUI4OTItMTZFMDU5M0IxMkQ0
3223,094117,Akademi Kebidanan Sinar Kasih Toraja,Prov. Sulawesi Selatan,Swasta,Aktif,20,314,1 : 15.7,20,267,1 : 13.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDU1N0ZEQ0UtNTZBNS00N0Y5LUIzNjQtNzRENjZBQTJDODBE
3224,094118,Akademi Kebidanan Sumber Kasih Enrekang,Prov. Sulawesi Selatan,Swasta,Aktif,2,16,1 : 8,2,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/Nzg4REJGQjQtMDhCNC00MjFGLTgyMTEtNzk4NzAyMzlFMkY0
3225,094119,Akademi Kebidanan Trinita Manado,Prov. Sulawesi Utara,Swasta,Aktif,30,575,1 : 19.2,30,220,1 : 7.3,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUQ0NjNFNkUtNEI1MC00OTU4LThGNzAtMTlDQjcwNEQ5MkZF
3226,094120,Akademi Keperawatan Toraya,Prov. Sulawesi Selatan,Swasta,Aktif,9,99,1 : 11,9,52,1 : 5.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OEZBQjlCMzUtNDkxQy00QjUzLTk2MDAtOTdDQTZERkQ4NUQ2
3227,094121,Akademi Kebidanan Prima Sengkang,Prov. Sulawesi Selatan,Swasta,Alih Bentuk,9,99,1 : 11,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTcwQkU0QUQtQzBBMS00QzRCLUFBOTItNEYyRUJDNTE2NTg2
3228,094122,Akademi Kebidanan Tahirah Al Baeti Bulukumba,Prov. Sulawesi Selatan,Swasta,Aktif,16,107,1 : 6.7,16,92,1 : 5.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzlEMzM2MEMtMTRBNC00NDQzLUFBM0MtQzhEMEU5RDAwNTQ0
3229,094123,Akademi Kebidanan Masamba,Prov. Sulawesi Selatan,Swasta,Aktif,12,51,1 : 4.3,12,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDRGRjlCMTUtRkJDMi00OTU2LThGNzctNjMxNEM1N0JFNUZC
3230,094124,Akademi Kebidanan Mayapada Gading Persada,Prov. Sulawesi Selatan,Swasta,Aktif,5,64,1 : 12.8,5,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MjJFNzQ3RjgtNkQwMC00QTVELTgxM0UtMjA0M0JGQUJGRTBD
3231,094125,Akademi Kebidanan Graha Ananda,Prov. Sulawesi Tengah,Swasta,Aktif,40,813,1 : 20.3,40,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/M0M4QjBEODktNkFEQy00M0ZFLTk0NUYtREQxRjk1MkUwMDJD
3232,094126,Akademi Kebidanan Menara Primadani,Prov. Sulawesi Selatan,Swasta,Aktif,6,82,1 : 13.7,6,60,1 : 10,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OUY1RDgzMkItNjE0My00MEZGLUJBRTAtMTJBRTIwRjEyRkMy
3233,094127,Akademi Kebidanan Pelamonia Kesdam VIIWirabuana,Prov. Sulawesi Selatan,Swasta,Aktif,21,511,1 : 24.3,21,539,1 : 25.7,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OUI3OTYwNTEtMTc5MC00RURELUI2RDItNTFERkY5OTI4NTMz
3234,094128,Akademi Kebidanan Haji Amirullah,Prov. Sulawesi Selatan,Swasta,Aktif,4,63,1 : 15.8,4,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjVCOUE1MEUtNzAwQi00OEI3LUEwNkUtM0Q1QjFGNDQ2NEVC
3235,094129,Akademi Kebidanan Menara Bunda,Prov. Sulawesi Tenggara,Swasta,Aktif,11,130,1 : 11.8,11,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkM5Rjc5Q0MtMDVGQi00N0FDLTgwMUYtMEYzNUE4MTgxNjQ0
3236,094130,Akademi Keperawatan Metuari Waya Manado,Prov. Sulawesi Utara,Swasta,Aktif,11,130,1 : 11.8,11,123,1 : 11.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTdCRUUxNkYtODZBMS00NDZGLUI1NjYtOUVBQ0NENUQ4Q0M3
3237,094131,Akademi Kebidanan Yayasan Kesehatan Nasional,Prov. Sulawesi Tenggara,Swasta,Alih Bentuk,11,130,1 : 11.8,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODkzQzMwQTgtRTVFQi00REZFLUE2NTgtNjFFMDNCNkNFNzND
3238,094132,Akademi Kebidanan Paramata Raha,Prov. Sulawesi Tenggara,Swasta,Aktif,5,126,1 : 25.2,5,107,1 : 21.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzMzNzhEQjctOTk5NC00RUFFLTlCODMtM0VGODI4REFEQjNC
3239,094133,Akademi Kebidanan Bambapuang Prima Persada,Prov. Sulawesi Selatan,Swasta,Pembinaan,0,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTQ4RTZGNUItNzdFMS00M0RBLUIzMDgtMzI4MDFCNjdFM0FB
3240,094134,Akademi Kebidanan Aisyah Kabupaten Pangkep,Prov. Sulawesi Selatan,Swasta,Aktif,11,48,1 : 4.4,11,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MUNGOTNBOTEtM0NDQS00QkNCLUIxRjMtMDQwNDIwMTA0NkI0
3241,094135,Akademi Kebidanan Buton Raya,Prov. Sulawesi Tenggara,Swasta,Aktif,12,112,1 : 9.3,12,15,1 : 1.3,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzBEMDgxOTctOTgyOS00MEIzLTlERTctQzMwRTUyMjA1MUMw
3242,094136,Akademi Kebidanan Reformasi,Prov. Sulawesi Selatan,Swasta,Aktif,7,37,1 : 5.3,7,13,1 : 1.9,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RTVDMUMyRTUtOUY3Ny00QzkzLUI2MkYtNDIxMkY3RTZDNTYy
